0.14961986	22.41366923	35.16452699
0.448821233	21.66693436	35.22648153
0.747972804	21.21097825	35.17100754
1.047098865	20.92627688	35.18591018
1.346201829	20.6234479	35.16644972
1.645287397	20.50725036	35.19104644
1.944361096	20.44881964	35.20877067
2.243426776	20.42278235	35.23055451
2.542488242	20.37481365	35.21778116
2.841545831	20.29883864	35.21908967
3.140599511	20.25432696	35.2078792
3.439650119	20.16270873	35.1963306
3.738693965	20.04739853	35.19377372
4.037731082	19.96500385	35.18535542
4.336763878	19.87604639	35.17047193
4.635791921	19.82323468	35.17627713
4.934815914	19.74189656	35.15782345
5.233838669	19.68758842	35.13795371
5.532857314	19.61327171	35.14781125
5.831871085	19.60037118	35.14899328
6.130881229	19.56138264	35.15975952
6.429887183	19.52762022	35.15891061
6.728889684	19.4915443	35.16405882
7.027885459	19.40703928	35.1754249
7.326872889	19.31912068	35.17760603
7.625853497	19.20004346	35.16382024
7.924818804	18.98133718	35.19850317
8.22375855	18.72752667	35.23249822
8.522677905	18.46453296	35.20740192
8.821587855	18.3047704	35.17501083
9.120467859	17.89606643	35.28829798
9.419297973	17.49390733	35.35844587
9.718092135	16.975346	35.3164427
10.01685881	16.66001572	35.34160839
10.31558674	16.11097539	35.39618272
10.61426972	15.83721753	35.49208196
10.91292727	15.70334478	35.49900076
11.21157438	15.57944563	35.50635905
11.5102145	15.51294009	35.50239835
11.8088493	15.43839671	35.50971791
12.10747307	15.26533827	35.52564857
12.40608765	15.18199659	35.51443929
12.70469789	15.09871026	35.51318712
13.003305	15.06965624	35.5071648
13.30190779	15.01056721	35.52345454
13.60050638	14.9812026	35.51627863
13.89910296	14.9469573	35.52024787
14.19769804	14.93604574	35.51376724
14.49629188	14.85206261	35.50139416
14.79488247	14.82200681	35.50721787
15.09347095	14.80986002	35.50523568
15.39205935	14.79843395	35.49834209
15.69064604	14.76766981	35.50559782
15.98922912	14.74858886	35.51343823
16.28781098	14.70659465	35.496157
16.58639256	14.69056865	35.49656278
16.88497409	14.67187891	35.48394056
17.18355576	14.65454917	35.48214618
17.48213686	14.64778756	35.47931582
17.78071773	14.63914489	35.47690946
18.07929856	14.63729318	35.47373343
18.37787898	14.63192946	35.47563373
18.67645869	14.63482038	35.47639832
18.97503811	14.63071133	35.47488432
19.27361682	14.61306879	35.4737328
19.57219524	14.60512727	35.46727801
19.87077358	14.60520233	35.4692556
20.16935094	14.606531	35.47347267
20.46792828	14.60553712	35.46666109
20.76650586	14.60611776	35.46819663
21.06508256	14.59825803	35.46956634
21.36365833	14.59571241	35.4704991
21.66223293	14.58900043	35.47452921
21.96080648	14.56222427	35.46752617
22.25937951	14.55048731	35.46531277
22.5579514	14.53223083	35.4663369
22.85652183	14.50817678	35.46347642
23.15509132	14.493002	35.46085347
23.45366008	14.49252276	35.46262418
23.75222754	14.48473986	35.46706897
24.05079386	14.46899679	35.46335048
24.34935954	14.46771496	35.46507328
24.64792492	14.4697156	35.46321287
24.94649025	14.46732918	35.46252727
25.24505575	14.47182817	35.45923785
25.54362097	14.46981922	35.46289869
25.84218604	14.47972343	35.45974057
26.14075151	14.47790396	35.45874652
26.43931691	14.47505695	35.45603915
26.73788171	14.47096163	35.45926016
27.03644588	14.47188566	35.4577682
27.33500981	14.47099056	35.4585208
27.6335733	14.46874557	35.45779932
27.93213634	14.47000743	35.45932807
28.23069864	14.47280023	35.46257038
28.52926041	14.47055924	35.46125483
28.82782307	14.48280141	35.45454912
29.12638601	14.47422363	35.45685103
29.42494787	14.47126126	35.45789971
29.72350788	14.46245747	35.46719481
30.02206782	14.4721611	35.4557959
30.3206288	14.46864034	35.4566444
30.61918942	14.47017702	35.45556458
30.91774983	14.46908797	35.45571091
31.25774072	14.46806248	35.45851441
