% Device;CC1314008
% File name;CC1314008_20140115_114529
% Cast time (UTC);2014-01-15 11:45:29
% Cast time (local);2014-01-15 09:45:29
% Sample type;Cast
% Cast data;Processed
% Location source;GPS
% Default latitude;32
% Default altitude;0
% Start latitude;-22,9416119
% Start longitude;-43,1342571
% Start altitude;-8,3000001907348633
% Start GPS horizontal error(Meter);1,8600000143051148
% Start GPS vertical error(Meter);3,3599998950958252
% Start GPS number of satellites;7
% End latitude;
% End longitude;
% End altitude;
% End GPS horizontal error(Meter);
% End GPS vertical error(Meter);
% End GPS number of satellites;
% Cast duration (Seconds);369,2
% Samples per second;5
% Electronics calibration date;0001-01-01
% Conductivity calibration date;2013-05-06
% Temperature calibration date;2013-05-06
% Pressure calibration date;2013-05-06
% 
Pressure (Decibar);Depth (Meter);Temperature (Celsius);Conductivity (MicroSiemens per Centimeter);Specific conductance (MicroSiemens per Centimeter);Salinity (Practical Salinity Scale);Sound velocity (Meters per Second);Density (Kilograms per Cubic Meter)
0,15;0,14962262589095687;19,7320036157408;46655,448023475336;52149,96451339114;34,185002211399478;1519,8199659704235;1024,2120849193798
0,44999999999999996;0,44879919675077595;18,852379773373936;46189,352125421654;52664,590113609607;34,524544971310341;1517,720045075502;1024,6983712763822
0,74999999999999989;0,74787392982277112;18,475489462426772;45984,610827577068;52885,6735095746;34,668515464942594;1516,8051077885191;1024,9046030269728
1,05;1,0469039619261542;18,280696123047722;45868,417491888395;52989,463664682909;34,734709991548996;1516,3214507797604;1025,0051332893781
1,35;1,3459106319067575;18,180473677200979;45820,461376794774;53056,9230427267;34,778914237903166;1516,0854977843417;1025,0651545465018
1,65;1,6448943240398632;17,981105343206718;45693,9503466459;53155,857651608712;34,840795208015791;1515,5795204492956;1025,1630809112153
1,9500000000000002;1,9438493423806611;17,778842174992437;45565,346362294636;53256,871908668822;34,903689645605148;1515,0633479682756;1025,2621892502345
2,25;2,2427823190594358;17,701585598798516;45537,257054195245;53320,3350831503;34,9458182620227;1514,8891250551892;1025,3146548588068
2,55;2,5417052357911225;17,673990687530786;45523,267810616366;53338,423565713216;34,957415734567888;1514,8260705562343;1025,3315887503229
2,85;2,8406206528410669;17,604230346662813;45478,778506464856;53373,547810173273;34,979088819082456;1514,6500942186597;1025,3664959792259
