0.15024634	26.97778731	31.30878423
0.450623588	25.65076983	31.89341195
0.75080882	24.91689048	32.16806968
1.050825631	23.68498517	32.63384933
1.350544669	21.5315123	33.56367829
1.649984423	20.43435034	33.95216433
1.949287939	19.80513264	34.17805872
2.248499636	19.27194677	34.37539233
2.547643164	18.95795334	34.50102404
2.846732182	18.55552193	34.62340925
3.145765378	18.17902144	34.74285821
3.444750378	17.9229724	34.84707584
3.743698458	17.71514204	34.92164251
4.042619105	17.55479456	34.97240726
4.341523593	17.483581	34.98992496
4.640419088	17.43456999	35.01197954
4.939306799	17.38919654	35.02689968
5.238187507	17.34967789	35.04500025
5.537063261	17.33670012	35.05177969
5.83593681	17.32973537	35.05552877
6.134807485	17.29595488	35.06178291
6.433674808	17.28295654	35.06790271
6.732540004	17.27490992	35.07127441
7.031403083	17.26896226	35.07952719
7.330263708	17.24879151	35.08211895
7.629122316	17.23261833	35.08325318
7.927979617	17.22995738	35.08497548
8.226835845	17.2292493	35.0888699
8.525691098	17.22493538	35.08919873
8.824545129	17.21727784	35.09311732
9.123398211	17.21604449	35.09196914
9.422250518	17.20527525	35.09336441
9.721101636	17.20310654	35.09563038
10.01995168	17.19691589	35.09746053
10.31879994	17.17879443	35.10096692
10.61764504	17.14576798	35.10685805
10.9164806	17.01680577	35.13301073
11.21529996	16.88311423	35.16716623
11.51410369	16.76135047	35.19096747
11.81289435	16.63577698	35.20506952
12.11165693	16.31769718	35.3037043
12.41039333	16.23347904	35.31395547
12.70912474	16.27348072	35.33197836
13.00783352	15.8566158	35.40047538
13.30651283	15.70421755	35.42231862
13.56307548	15.56485846	35.48868681
