0.149622626	19.73200362	34.18500221
0.448799197	18.85237977	34.52454497
0.74787393	18.47548946	34.66851546
1.046903962	18.28069612	34.73470999
1.345910632	18.18047368	34.77891424
1.644894324	17.98110534	34.84079521
1.943849342	17.77884217	34.90368965
2.242782319	17.7015856	34.94581826
2.541705236	17.67399069	34.95741573
2.840620653	17.60423035	34.97908882
3.139532247	17.60748333	34.9675827
3.438444951	17.60452575	34.96632108
3.737355869	17.58048444	34.97207089
4.036260712	17.52858111	34.99371621
4.335160741	17.52534225	34.99476089
4.634059874	17.5081758	34.99235032
4.932955542	17.47687202	35.00753323
5.231845445	17.43963461	35.01936084
5.53073217	17.44155314	35.02190604
5.829618179	17.43431397	35.02115351
6.128501339	17.40480021	35.03288436
6.427380703	17.37681085	35.03408042
6.726248866	17.23589164	35.07715653
7.025100107	17.13678332	35.10737242
7.323943626	17.12476298	35.10859681
7.622783952	17.08805262	35.11781794
7.921620558	17.07097529	35.12218734
8.220454464	17.05220138	35.12788357
8.519286484	17.04513402	35.12809036
8.818116724	17.02902474	35.13366365
9.116944974	17.01771181	35.13443996
9.415772349	17.0158285	35.13446319
9.714597367	16.98155654	35.14136276
10.01341864	16.96260794	35.14848376
10.31223766	16.94917051	35.14862448
10.61105618	16.96024629	35.14923663
10.90987567	16.95714152	35.13949617
11.20869279	16.92847234	35.15761507
11.50750612	16.91788387	35.15833098
11.80631794	16.908269	35.161965
12.1051285	16.91020741	35.16428048
12.40393763	16.89846673	35.16870443
12.70274555	16.89209137	35.16667492
13.00155314	16.88687253	35.16513469
13.30035991	16.88494085	35.16876305
13.59916543	16.8782973	35.17081016
13.89796966	16.8681628	35.17217995
14.19677275	16.86509304	35.173981
14.49557518	16.86307084	35.17354365
14.79437725	16.86625108	35.17463838
15.09317968	16.87026184	35.16955221
15.39197944	16.82685648	35.18348034
15.69077339	16.78444593	35.19219902
15.87659266	16.7665337	35.16843758
