0.149656933	21.71238113	34.583134
0.448956541	21.5596529	34.59160893
0.748241278	21.29133263	34.58223042
1.047488977	20.83635467	34.6623843
1.3466657	20.15113356	34.81451039
1.645769021	19.57173271	34.87949602
1.944828983	19.30893803	34.91277845
2.243867032	19.06616805	34.90266943
2.542891484	18.98333852	34.92264517
2.84190383	18.97900815	34.9792261
3.140902647	18.9030616	35.01431371
3.439891668	18.86540421	35.02635246
3.738872975	18.90893499	35.08252985
4.037846019	18.8835086	35.10355039
4.336814814	18.75736796	35.06739258
4.6357775	18.53746423	35.04104221
4.934727605	18.31964615	35.03348556
5.233663015	18.11163687	35.03103976
5.532583382	17.97517591	35.05380538
5.831489772	17.8115356	35.05678876
6.130377812	17.59824866	35.0947578
6.429242471	17.3829392	35.12717684
6.728072877	16.95002791	35.19508431
7.026872155	16.79076876	35.21836381
7.325641409	16.4586834	35.30981074
7.624374256	16.20328892	35.36199761
7.923086144	16.10494219	35.38735431
8.221791089	16.07641523	35.3830015
8.520490636	15.99012504	35.39828281
8.819181292	15.94724348	35.42088226
9.117866479	15.91437458	35.42162159
9.416546185	15.86985184	35.44385286
9.715220598	15.86602343	35.45157505
10.01389006	15.77484263	35.45693876
10.31255493	15.70204808	35.44115903
10.61121007	15.63393552	35.49923489
10.90985013	15.61403672	35.54690392
11.20847971	15.45629959	35.53768097
11.50710136	15.30090179	35.5233077
11.80571801	15.16127556	35.49375035
12.10433016	15.06580831	35.49268362
12.40293717	14.98982738	35.48733803
12.70154198	14.95278029	35.47703522
13.00014417	14.90345153	35.48303838
13.29874099	14.86346484	35.49646965
13.59733463	14.86404188	35.49720377
13.89592725	14.85571872	35.50045095
14.19451874	14.85403304	35.50148588
14.49310986	14.85615258	35.50091485
14.79170123	14.85134773	35.49554984
15.09029236	14.8415838	35.4959116
15.38888279	14.83580343	35.49445131
15.68747244	14.83351301	35.49768264
15.98606137	14.83193971	35.49680187
16.28465027	14.83179228	35.49448569
16.58323874	14.82559136	35.49591026
16.88182612	14.82401326	35.49907524
17.18041284	14.82172535	35.49774766
17.47899914	14.81798174	35.49808895
17.77758509	14.80674343	35.49377985
18.07617091	14.7997094	35.49099785
18.37475642	14.78636446	35.4879192
18.67334066	14.78349754	35.49467951
18.97192383	14.7693227	35.48976557
19.2705068	14.76374469	35.48784415
19.56908859	14.75505197	35.49330202
19.86766969	14.75396513	35.48828199
20.16625131	14.75221319	35.48492769
20.46483307	14.76357515	35.48680225
20.76341365	14.74206731	35.48967257
21.06199232	14.70956613	35.4856018
21.36056984	14.69777625	35.4843583
21.65914649	14.69642257	35.48675305
21.95772189	14.69472244	35.49163714
22.25629574	14.66816687	35.48972896
22.55486873	14.65461203	35.48496409
22.85344168	14.65158017	35.48239477
23.15201503	14.64251565	35.47519274
23.45058842	14.62920477	35.47267192
23.74916014	14.62274391	35.48159599
23.97544335	14.63145203	35.47367845
