Time	uobs	vobs	uroms	vroms
2013-08-03 22:00:00	-0.011714792652890925	-0.08810098276608366	0.1263932	-0.09051619999999999
2013-08-03 23:00:00	0.08193122974866235	-0.057521159134025654	0.1720256	-0.0908305
2013-08-04 00:00:00	0.0897764313876296	-0.03643086592852596	0.217658	-0.0911448
2013-08-04 01:00:00	0.0762116426054261	0.01743224562793915	0.19188433333333332	-0.0567564
2013-08-04 02:00:00	0.0181144284307386	0.04566479752093125	0.16611066666666666	-0.022368
2013-08-04 03:00:00	-0.030820866894492045	0.05137226216667905	0.140337	0.012020399999999999
2013-08-04 04:00:00	-0.09354607576490917	0.06162404022770556	0.10835139999999999	0.00850076
2013-08-04 05:00:00	-0.10000998947745515	0.011775489839888248	0.0763658	0.0049811199999999995
2013-08-04 06:00:00	-0.10237664111081086	-0.03476859770134877	0.044380199999999995	0.00146148
2013-08-04 07:00:00	-0.08529537371125025	-0.03220994370467232	0.04868763333333333	-0.013879246666666666
2013-08-04 08:00:00	-0.055949351124877804	-0.06249689204236587	0.05299506666666667	-0.02921997333333333
2013-08-04 09:00:00	-0.03133777335387798	-0.07076939481492672	0.0573025	-0.044560699999999995
2013-08-04 10:00:00	0.006356261843923771	-0.05931263407041943	0.10085833333333333	-0.052820799999999994
2013-08-04 11:00:00	0.05187430189868502	-0.02474625456557182	0.14441416666666665	-0.061080899999999994
2013-08-04 12:00:00	0.08947971826541212	-0.019221395641120145	0.18797	-0.069341
2013-08-04 13:00:00	0.11649927721209366	0.016218613043653084	0.18605	-0.0604266
2013-08-04 14:00:00	0.11875457687626398	-0.0018175796927531577	0.18413	-0.051512199999999994
2013-08-04 15:00:00	0.09978695705676977	0.03932602010883362	0.18220999999999998	-0.0425978
2013-08-04 16:00:00	0.08228715777728306	0.04899632711935176	0.14796653333333332	-0.04143006666666667
2013-08-04 17:00:00	0.051647694855107895	0.03775289712265355	0.11372306666666666	-0.04026233333333333
2013-08-04 18:00:00	0.019803027870381185	-0.0013125927262125207	0.07947960000000001	-0.0390946
2013-08-04 19:00:00	0.008108798486331673	-0.017289959502788475	0.0878204	-0.04908883333333334
2013-08-04 20:00:00	0.06465519230442669	-0.011670737255101057	0.0961612	-0.05908306666666667
2013-08-04 21:00:00	0.06656010542749426	-0.014018487453389815	0.104502	-0.06907730000000001
2013-08-04 22:00:00	0.10925444193389257	-0.006780466813848446	0.143176	-0.06712376666666667
2013-08-04 23:00:00	0.138808989319931	0.012727079259566575	0.18184999999999998	-0.06517023333333333
2013-08-05 00:00:00	0.15012716403985074	0.014772580972929118	0.22052399999999997	-0.06321669999999999
2013-08-05 01:00:00	0.14944767139143394	0.02200796553359676	0.213409	-0.04169814666666666
2013-08-05 02:00:00	0.12925999303162658	0.04116746836354946	0.20629399999999998	-0.02017959333333333
2013-08-05 03:00:00	0.08123820984913466	0.07152532972142078	0.199179	0.00133896
2013-08-05 04:00:00	0.04634493593213277	0.08405398678644878	0.16277093333333334	0.01023154
2013-08-05 05:00:00	-0.010479658255745443	0.05628645524540327	0.12636286666666668	0.01912412
2013-08-05 06:00:00	-0.020890920217324676	0.04966586713954942	0.0899548	0.028016700000000002
2013-08-05 07:00:00	-0.003703668907725512	0.04212789336202259	0.08569393333333333	0.017258036666666667
2013-08-05 08:00:00	0.017059389153686915	-0.0019913620848728874	0.08143306666666666	0.006499373333333332
2013-08-05 09:00:00	0.04170382611938775	-0.014499928215473091	0.0771722	-0.00425929
2013-08-05 10:00:00	0.06369494685913388	-0.005332007793703094	0.11708179999999999	-0.01795726
2013-08-05 11:00:00	0.0912608998416538	0.012332428191221604	0.1569914	-0.03165523
2013-08-05 12:00:00	0.11579543754249132	0.01803346075613313	0.196901	-0.045353199999999996
2013-08-05 13:00:00	0.1418711357529355	0.022868569373097117	0.205737	-0.034625699999999995
2013-08-05 14:00:00	0.15025247376867018	0.0304776234743636	0.214573	-0.023898199999999998
2013-08-05 15:00:00	0.14211983629664787	0.001387367025706113	0.22340900000000002	-0.013170699999999999
2013-08-05 16:00:00	0.10720004548919108	0.021970724774466606	0.1957066666666667	-0.007618039999999999
2013-08-05 17:00:00	0.07470687408752173	0.01372555195870723	0.16800433333333334	-0.0020653799999999986
2013-08-05 18:00:00	0.02987858434024816	-0.03237054570242333	0.140302	0.00348728
2013-08-05 19:00:00	0.035274475261207694	-0.052161187870354786	0.13190266666666667	-0.004933779999999999
2013-08-05 20:00:00	0.04177035145032714	-0.04958597573625183	0.12350333333333334	-0.013354839999999998
2013-08-05 21:00:00	0.04734909904792564	-0.049202431094405585	0.115104	-0.0217759
2013-08-05 22:00:00	0.057423848576255224	-0.05364646326591636	0.14497366666666667	-0.021294900000000002
2013-08-05 23:00:00	0.060012642036977974	-0.009467789907974512	0.17484333333333335	-0.0208139
2013-08-06 00:00:00	0.11067118943280728	0.01968584163244453	0.204713	-0.0203329
2013-08-06 01:00:00	0.1135368203355813	0.0728741410109645	0.21651933333333334	-0.004550433333333336
2013-08-06 02:00:00	0.1316194954191988	0.11050683938379341	0.22832566666666668	0.011232033333333329
2013-08-06 03:00:00	0.0933139874341322	0.14292820717196666	0.240132	0.027014499999999997
2013-08-06 04:00:00	0.033942616916532345	0.16649313848656808	0.1979186666666667	0.0395443
2013-08-06 05:00:00	-0.020458334676365177	0.14998623471762276	0.15570533333333336	0.0520741
2013-08-06 06:00:00	-0.047163259435670755	0.12106083022866483	0.11349200000000001	0.06460389999999999
2013-08-06 07:00:00	-0.0447885679632132	0.09607353852546825	0.0985927	0.051314399999999996
2013-08-06 08:00:00	-0.03440893387108363	0.06147876504212974	0.0836934	0.0380249
2013-08-06 09:00:00	-0.027114812863235624	0.032237064532021395	0.0687941	0.0247354
2013-08-06 10:00:00	-0.005462332600117987	0.0327545147279835	0.09796506666666667	0.016559363333333334
2013-08-06 11:00:00	0.006086836852617275	0.026062672870018917	0.12713603333333334	0.008383326666666666
2013-08-06 12:00:00	0.04179261837883349	0.038960994344230865	0.156307	0.00020729
2013-08-06 13:00:00	0.07673773657738428	0.044713273378606276	0.17889333333333332	0.0024801800000000002
2013-08-06 14:00:00	0.10102506213991277	0.05185092912259876	0.20147966666666667	0.00475307
2013-08-06 15:00:00	0.12388742693605363	0.056524634925083535	0.224066	0.00702596
2013-08-06 16:00:00	0.10169710663650358	0.0530650697423797	0.19456266666666666	0.012401806666666668
2013-08-06 17:00:00	0.0893252137413736	0.027563179176356315	0.1650593333333333	0.017777653333333334
2013-08-06 18:00:00	0.06428744068436004	0.0200462348772753	0.13555599999999998	0.0231535
2013-08-06 19:00:00	0.05545381487587067	-0.014135069754432229	0.11530673333333333	0.018067586666666666
2013-08-06 20:00:00	0.04725090402164609	-0.044270657682455875	0.09505746666666667	0.012981673333333334
2013-08-06 21:00:00	0.044351523330852766	-0.044486797937509766	0.0748082	0.00789576
2013-08-06 22:00:00	0.05871562707828349	-0.039600526502862846	0.09882346666666667	0.006101953333333333
2013-08-06 23:00:00	0.0807364567735528	-0.04210853184216046	0.12283873333333332	0.004308146666666667
2013-08-07 00:00:00	0.12017859909863363	-0.031329817166557104	0.14685399999999998	0.00251434
2013-08-07 01:00:00	0.1401316662768433	-0.019293247205315892	0.1697753333333333	0.011593959999999999
2013-08-07 02:00:00	0.14395443421162274	0.009055372828414524	0.19269666666666665	0.020673579999999997
2013-08-07 03:00:00	0.15348027910291162	0.03257748007047735	0.21561799999999998	0.029753199999999997
2013-08-07 04:00:00	0.1380484994206366	0.05311005755937839	0.18168466666666666	0.0446706
2013-08-07 05:00:00	0.09511508039162134	0.0454284765548594	0.14775133333333335	0.059588
2013-08-07 06:00:00	0.07760825734402255	0.04471080460329442	0.113818	0.0745054
2013-08-07 07:00:00	0.048831056900747474	0.009751429739067074	0.0884344	0.06686753333333334
2013-08-07 08:00:00	0.03938110440615048	-0.004414962853963103	0.06305079999999999	0.05922966666666667
2013-08-07 09:00:00	0.04701778124545174	-0.03311916405957201	0.0376672	0.0515918
2013-08-07 10:00:00	0.04413746929328724	-0.03294047981790983	0.05749576666666667	0.043426966666666664
2013-08-07 11:00:00	0.06086132638363302	-0.025081362245199034	0.07732433333333333	0.035262133333333334
2013-08-07 12:00:00	0.07698907319997038	-0.02014175812359985	0.0971529	0.0270973
2013-08-07 13:00:00	0.11265599395917246	-0.0035413397988467033	0.13139726666666665	0.02692373333333333
2013-08-07 14:00:00	0.1549462705055828	0.017864095629523794	0.16564163333333332	0.026750166666666665
2013-08-07 15:00:00	0.18262986981083448	0.023215166037046535	0.19988599999999998	0.026576599999999995
2013-08-07 16:00:00	0.18317724421658135	0.026354693272146307	0.17734933333333333	0.03561196666666666
2013-08-07 17:00:00	0.15885697580757088	0.04557527584691986	0.15481266666666665	0.04464733333333333
2013-08-07 18:00:00	0.13426667847035972	0.029706278103913356	0.132276	0.0536827
2013-08-07 19:00:00	0.12105738108344452	0.025377638734084156	0.09873736666666666	0.05011653333333333
2013-08-07 20:00:00	0.10875044146206962	0.0069564547763187705	0.06519873333333333	0.04655036666666667
2013-08-07 21:00:00	0.09849172940952115	0.003494462644193551	0.0316601	0.0429842
2013-08-07 22:00:00	0.10339068545266035	-0.003232366451850903	0.0417421	0.0415892
